Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 88185 E, 6466351 N

Elevation of grid point: 10 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
2012	4	5.2	147 
2012	5	11.2	62 
2012	6	12.5	131 
2012	7	15.4	60 
2012	8	15.7	138 
2012	9	12	139 
2012	10	7.4	231 
2012	11	5.6	267 
2012	12	-2.6	225 
2013	1	-1.9	107 
2013	2	-1.8	19 
2013	3	-1.2	39 
2013	4	3.6	78 
2013	5	10.7	127 
2013	6	14.1	211 
2013	7	17.2	8 
2013	8	16.1	108 
2013	9	13	154 
2013	10	9.3	160 
2013	11	4.6	115 
2013	12	5.1	293 
2014	1	1.4	257 
2014	2	3.2	168 
2014	3	5.4	101 
2014	4	8	65 
2014	5	10.9	82 
2014	6	15.6	11 
2014	7	18.9	45 
2014	8	15.8	159 
2014	9	13.8	104 
2014	10	11	250 
